,url,text,media_url,comments,likes
129,/groups/1286188854831137?view=permalink&id=2936957416420931&bacr=1591742180%3A1591742180%3A1%3A-1985444016556082533%3A0%3A6836480609563179565&refid=7&_ft_=qid.6836480609563179565%3Amf_story_key.-1292676741183341271%3Agroup_id.1286188854831137%3Atop_level_post_id.2936957416420931%3Acontent_owner_id_new.100040448567052%3Acommerce_rank_obj.%7B%22viewer_id%22%3A100000829215912%2C%22target_id%22%3A3146659102059606%2C%22target_type%22%3A0%2C%22primary_position%22%3A-1%2C%22secondary_position%22%3A-1%2C%22search_query%22%3A%22%22%2C%22search_sid%22%3A%22%22%2C%22session_id%22%3A0%2C%22typeahead_sid%22%3A%22%22%2C%22ranking_signature%22%3A0%2C%22commerce_channel%22%3A107%2C%22commerce_type%22%3A2%2C%22ectr%22%3A0%2C%22value%22%3A0%2C%22original_value%22%3A0%2C%22model_scores%22%3A%7B%7D%2C%22upsell_candidate_ids%22%3A%5B%5D%2C%22upsell_type%22%3Anull%2C%22metadata%22%3A%7B%7D%2C%22ad_imp_delivery_data_binary%22%3Anull%2C%22ad_imp_delivery_data_array%22%3Anull%2C%22qp_renderer_type%22%3Anull%2C%22top_unit_ranking_score%22%3Anull%2C%22is_budget_upsell%22%3Afalse%2C%22is_pacer_applied%22%3Afalse%2C%22is_billboard_promotion_upsell%22%3Afalse%2C%22category_id%22%3Anull%2C%22candidate_score_map%22%3Anull%2C%22candidate_signature_map%22%3Anull%2C%22candidate_seller_id_map%22%3Anull%2C%22candidate_creation_time_map%22%3Anull%2C%22candidate_vertical_metadata_map%22%3Anull%2C%22candidate_buyer_product_rt_imp_v2_map%22%3Anull%2C%22vertical%22%3Anull%2C%22vertical_metadata%22%3Anull%2C%22collection_id%22%3Anull%2C%22theme_id%22%3Anull%2C%22buyer_product_rt_imp_v2%22%3A0%2C%22candidate_model_score_map%22%3Anull%2C%22client_time%22%3A0%2C%22last_rank_index%22%3A0%2C%22last_rank_time%22%3A0%2C%22creation_time%22%3A0%2C%22seller_id%22%3A0%7D%3Asrc.22%3Aphoto_id.293442475347369%3Astory_location.5%3Astory_attachment_style.group_sell_product_item%3Aview_time.1591742090%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],,[],[]
130,/story.php?story_fbid=1677343012418665&id=100004289467978&bacr=1591742090%3A1591742090%3A1%3A-1292676741183341271%3A0%3A6836480609563179565&refid=7&_ft_=qid.6836480609563179565%3Amf_story_key.-8651209107327742208%3Atop_level_post_id.1677343012418665%3Acontent_owner_id_new.100004289467978%3Aoriginal_content_id.10224053886523840%3Aoriginal_content_owner_id.1499539572%3Asrc.22%3Aphoto_id.10224053886243833%3Astory_location.5%3Aattached_story_attachment_style.photo%3Aview_time.1591742090%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],,[],[]
131,/story.php?story_fbid=290803378948379&id=100040561563913&bacr=1591742090%3A1591742090%3A2%3A-8651209107327742208%3A0%3A6836480609563179565&refid=7&_ft_=qid.6836480609563179565%3Amf_story_key.-7667020283644779361%3Atop_level_post_id.290803378948379%3Acontent_owner_id_new.100040561563913%3Asrc.22%3Aphoto_id.290803318948385%3Astory_location.5%3Astory_attachment_style.photo%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,"[""'ይሄንን ፊት እያየ የሚጨክን ሰውን ለመከላከል ሰበብ ከሚፈልግ ሰው በላይ ጨካኝ ሰው የለም !!!   በዚህች ልጅ ቦታ ውድ ወንድ አባቶች ፣ ወንድሞች ፣ አጎቶች ፣ መምህራን ፣ የህክምና ባለሞያዎች ፣ የህግ አስከባሪና አስፈጻሚዎች ለሰከንድ ሁኑና ህመሟን ታመሙላት ? በአካሏ እና በስነ ልቦናዋ ላይ የሚደርስባትን ጉዳት ተገንዘቡላት  '"", ""'🙏'"", ""'🙏'"", ""'🙏'"", ""'    እናም ከጓኗ  በመሆን ታገሉላት ?'"", ""'🙏'"", ""'🙏'"", ""' '"", ""'                                    ታደጓት ? '"", ""'🙏'"", ""'🙏'"", ""'       ለጨዋ በስነምግባር ታንጻቹህ ላደጋቹህ ውድ ወንዶች '"", ""' ከሴት ጥቃት ጎን የምትቆሙ ወንዶች'"", ""' መንገድ ላይ ከሚደርስብን ጥቃት የተከላከላችሁን ወንዶች'"", ""' በጨዋ ደንብ መሽቶብን ለሸኛችሁን ወንዶች '"", ""' በእውቀታችን እንጂ በሴትነታችን እንዳንገመገም ለምታግዙን ወንዶች ሀሌም ምስጋናችን ይድረሳቹህ ።'"", ""'   ይህቺን ህጻን ምስል በአእምሮአቹህ አስቀምጣቹህ ወንጀለኛን ተጸየፉ ፣ የሚገባውን ቅጣትም እንዲያገኝ ታገሉ እባካቹህ '"", ""'🙏'"", ""'🙏'""]",/profile.php?id=100040561563913&fref=nf&refid=52&_ft_=qid.6836480609563179565%3Amf_story_key.-7667020283644779361%3Atop_level_post_id.290803378948379%3Acontent_owner_id_new.100040561563913%3Asrc.22%3Aphoto_id.290803318948385%3Astory_location.5%3Astory_attachment_style.photo%3Aview_time.1591741942%3Afilter.h_nor&__tn__=-R,[],[]
132,/groups/1286188854831137?view=permalink&id=2936953256421347&bacr=1591741942%3A1591741942%3A1%3A-7667020283644779361%3A0%3A6836480609563179565&refid=7&_ft_=qid.6836480609563179565%3Amf_story_key.-6091268869915096138%3Agroup_id.1286188854831137%3Atop_level_post_id.2936953256421347%3Acontent_owner_id_new.100017009135412%3Acommerce_rank_obj.%7B%22viewer_id%22%3A100000829215912%2C%22target_id%22%3A3503140139744237%2C%22target_type%22%3A0%2C%22primary_position%22%3A-1%2C%22secondary_position%22%3A-1%2C%22search_query%22%3A%22%22%2C%22search_sid%22%3A%22%22%2C%22session_id%22%3A0%2C%22typeahead_sid%22%3A%22%22%2C%22ranking_signature%22%3A0%2C%22commerce_channel%22%3A107%2C%22commerce_type%22%3A2%2C%22ectr%22%3A0%2C%22value%22%3A0%2C%22original_value%22%3A0%2C%22model_scores%22%3A%7B%7D%2C%22upsell_candidate_ids%22%3A%5B%5D%2C%22upsell_type%22%3Anull%2C%22metadata%22%3A%7B%7D%2C%22ad_imp_delivery_data_binary%22%3Anull%2C%22ad_imp_delivery_data_array%22%3Anull%2C%22qp_renderer_type%22%3Anull%2C%22top_unit_ranking_score%22%3Anull%2C%22is_budget_upsell%22%3Afalse%2C%22is_pacer_applied%22%3Afalse%2C%22is_billboard_promotion_upsell%22%3Afalse%2C%22category_id%22%3Anull%2C%22candidate_score_map%22%3Anull%2C%22candidate_signature_map%22%3Anull%2C%22candidate_seller_id_map%22%3Anull%2C%22candidate_creation_time_map%22%3Anull%2C%22candidate_vertical_metadata_map%22%3Anull%2C%22candidate_buyer_product_rt_imp_v2_map%22%3Anull%2C%22vertical%22%3Anull%2C%22vertical_metadata%22%3Anull%2C%22collection_id%22%3Anull%2C%22theme_id%22%3Anull%2C%22buyer_product_rt_imp_v2%22%3A0%2C%22candidate_model_score_map%22%3Anull%2C%22client_time%22%3A0%2C%22last_rank_index%22%3A0%2C%22last_rank_time%22%3A0%2C%22creation_time%22%3A0%2C%22seller_id%22%3A0%7D%3Asrc.22%3Aphoto_id.671932973383668%3Astory_location.5%3Astory_attachment_style.group_sell_product_item%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],,[],[]
133,/story.php?story_fbid=3927022384037328&id=100001888140140&bacr=1591741942%3A1591741942%3A2%3A-6091268869915096138%3A0%3A6836480609563179565&refid=7&_ft_=qid.6836480609563179565%3Amf_story_key.2705800673231464538%3Atop_level_post_id.3927022384037328%3Acontent_owner_id_new.100001888140140%3Atext_formatting.106018623298955%3Asrc.22%3Astory_location.5%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],/jemal.gemta?fref=nf&refid=52&_ft_=qid.6836480609563179565%3Amf_story_key.2705800673231464538%3Atop_level_post_id.3927022384037328%3Acontent_owner_id_new.100001888140140%3Atext_formatting.106018623298955%3Asrc.22%3Astory_location.5%3Aview_time.1591741942%3Afilter.h_nor&__tn__=-R,[],[]
134,/groups/1576676692623857?view=permalink&id=2481200422171475&bacr=1591741942%3A1591741942%3A3%3A2705800673231464538%3A0%3A6836480609563179565&refid=7&_ft_=qid.6836480609563179565%3Amf_story_key.-6502485317211350717%3Agroup_id.1576676692623857%3Atop_level_post_id.2481200422171475%3Acontent_owner_id_new.100051899797742%3Acommerce_rank_obj.%7B%22viewer_id%22%3A100000829215912%2C%22target_id%22%3A3425747040791546%2C%22target_type%22%3A0%2C%22primary_position%22%3A-1%2C%22secondary_position%22%3A-1%2C%22search_query%22%3A%22%22%2C%22search_sid%22%3A%22%22%2C%22session_id%22%3A0%2C%22typeahead_sid%22%3A%22%22%2C%22ranking_signature%22%3A0%2C%22commerce_channel%22%3A107%2C%22commerce_type%22%3A2%2C%22ectr%22%3A0%2C%22value%22%3A0%2C%22original_value%22%3A0%2C%22model_scores%22%3A%7B%7D%2C%22upsell_candidate_ids%22%3A%5B%5D%2C%22upsell_type%22%3Anull%2C%22metadata%22%3A%7B%7D%2C%22ad_imp_delivery_data_binary%22%3Anull%2C%22ad_imp_delivery_data_array%22%3Anull%2C%22qp_renderer_type%22%3Anull%2C%22top_unit_ranking_score%22%3Anull%2C%22is_budget_upsell%22%3Afalse%2C%22is_pacer_applied%22%3Afalse%2C%22is_billboard_promotion_upsell%22%3Afalse%2C%22category_id%22%3Anull%2C%22candidate_score_map%22%3Anull%2C%22candidate_signature_map%22%3Anull%2C%22candidate_seller_id_map%22%3Anull%2C%22candidate_creation_time_map%22%3Anull%2C%22candidate_vertical_metadata_map%22%3Anull%2C%22candidate_buyer_product_rt_imp_v2_map%22%3Anull%2C%22vertical%22%3Anull%2C%22vertical_metadata%22%3Anull%2C%22collection_id%22%3Anull%2C%22theme_id%22%3Anull%2C%22buyer_product_rt_imp_v2%22%3A0%2C%22candidate_model_score_map%22%3Anull%2C%22client_time%22%3A0%2C%22last_rank_index%22%3A0%2C%22last_rank_time%22%3A0%2C%22creation_time%22%3A0%2C%22seller_id%22%3A0%7D%3Asrc.22%3Aphoto_id.116681693405157%3Astory_location.5%3Astory_attachment_style.group_sell_product_item%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],,[],[]
135,/story.php?story_fbid=2904447516270801&id=100001167447471&bacr=1591741942%3A1591741942%3A4%3A-6502485317211350717%3A0%3A6836480609563179565&refid=7&_ft_=qid.6836480609563179565%3Amf_story_key.-6849261527865174183%3Atop_level_post_id.2904447516270801%3Acontent_owner_id_new.100001167447471%3Asrc.22%3Aphoto_id.2904446289604257%3Astory_location.5%3Astory_attachment_style.photo%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,"[""'2021 '"", ""'#'"", ""'Olympic_Logo'"", ""' will be like this!'""]",/zgetah?fref=nf&refid=52&_ft_=qid.6836480609563179565%3Amf_story_key.-6849261527865174183%3Atop_level_post_id.2904447516270801%3Acontent_owner_id_new.100001167447471%3Asrc.22%3Aphoto_id.2904446289604257%3Astory_location.5%3Astory_attachment_style.photo%3Aview_time.1591741942%3Afilter.h_nor&__tn__=-R,[],[]
136,/groups/1286188854831137?view=permalink&id=2936957416420931&bacr=1591742090%3A1591742090%3A1%3A-1292676741183341271%3A0%3A6836480798479443774&refid=7&_ft_=qid.6836480798479443774%3Amf_story_key.-1292676741183341271%3Agroup_id.1286188854831137%3Atop_level_post_id.2936957416420931%3Acontent_owner_id_new.100040448567052%3Acommerce_rank_obj.%7B%22viewer_id%22%3A100000829215912%2C%22target_id%22%3A3146659102059606%2C%22target_type%22%3A0%2C%22primary_position%22%3A-1%2C%22secondary_position%22%3A-1%2C%22search_query%22%3A%22%22%2C%22search_sid%22%3A%22%22%2C%22session_id%22%3A0%2C%22typeahead_sid%22%3A%22%22%2C%22ranking_signature%22%3A0%2C%22commerce_channel%22%3A107%2C%22commerce_type%22%3A2%2C%22ectr%22%3A0%2C%22value%22%3A0%2C%22original_value%22%3A0%2C%22model_scores%22%3A%7B%7D%2C%22upsell_candidate_ids%22%3A%5B%5D%2C%22upsell_type%22%3Anull%2C%22metadata%22%3A%7B%7D%2C%22ad_imp_delivery_data_binary%22%3Anull%2C%22ad_imp_delivery_data_array%22%3Anull%2C%22qp_renderer_type%22%3Anull%2C%22top_unit_ranking_score%22%3Anull%2C%22is_budget_upsell%22%3Afalse%2C%22is_pacer_applied%22%3Afalse%2C%22is_billboard_promotion_upsell%22%3Afalse%2C%22category_id%22%3Anull%2C%22candidate_score_map%22%3Anull%2C%22candidate_signature_map%22%3Anull%2C%22candidate_seller_id_map%22%3Anull%2C%22candidate_creation_time_map%22%3Anull%2C%22candidate_vertical_metadata_map%22%3Anull%2C%22candidate_buyer_product_rt_imp_v2_map%22%3Anull%2C%22vertical%22%3Anull%2C%22vertical_metadata%22%3Anull%2C%22collection_id%22%3Anull%2C%22theme_id%22%3Anull%2C%22buyer_product_rt_imp_v2%22%3A0%2C%22candidate_model_score_map%22%3Anull%2C%22client_time%22%3A0%2C%22last_rank_index%22%3A0%2C%22last_rank_time%22%3A0%2C%22creation_time%22%3A0%2C%22seller_id%22%3A0%7D%3Asrc.22%3Aphoto_id.293442475347369%3Astory_location.5%3Astory_attachment_style.group_sell_product_item%3Aview_time.1591742090%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],,[],[]
137,/story.php?story_fbid=1677343012418665&id=100004289467978&bacr=1591742090%3A1591742090%3A1%3A-1292676741183341271%3A0%3A6836480798479443774&refid=7&_ft_=qid.6836480798479443774%3Amf_story_key.-8651209107327742208%3Atop_level_post_id.1677343012418665%3Acontent_owner_id_new.100004289467978%3Aoriginal_content_id.10224053886523840%3Aoriginal_content_owner_id.1499539572%3Asrc.22%3Aphoto_id.10224053886243833%3Astory_location.5%3Aattached_story_attachment_style.photo%3Aview_time.1591742090%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,"['\'""ትግሬ ነህ፤ አማራ ነህ፤ ኦሮሞ ነህ ተባብለን መባላት የጨመረልን \'', ""'#'"", ""'እከክ'"", ""' ነው። የሚጠቅመን በምላሳችን የምንዘራው '"", ""'#'"", ""'ስድብና_ጥላቻ'"", ""' ሳይሆን፣ በእጃችን የምንነካው '"", ""'#'"", ""'አፈር'"", '\' ነው።""\'']",/profile.php?id=100004289467978&fref=nf&refid=52&_ft_=qid.6836480798479443774%3Amf_story_key.-8651209107327742208%3Atop_level_post_id.1677343012418665%3Acontent_owner_id_new.100004289467978%3Aoriginal_content_id.10224053886523840%3Aoriginal_content_owner_id.1499539572%3Asrc.22%3Aphoto_id.10224053886243833%3Astory_location.5%3Aattached_story_attachment_style.photo%3Aview_time.1591742090%3Afilter.h_nor&__tn__=-R,[],[]
138,/story.php?story_fbid=290803378948379&id=100040561563913&bacr=1591742090%3A1591742090%3A2%3A-8651209107327742208%3A0%3A6836480798479443774&refid=7&_ft_=qid.6836480798479443774%3Amf_story_key.-7667020283644779361%3Atop_level_post_id.290803378948379%3Acontent_owner_id_new.100040561563913%3Asrc.22%3Aphoto_id.290803318948385%3Astory_location.5%3Astory_attachment_style.photo%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,"[""'ይሄንን ፊት እያየ የሚጨክን ሰውን ለመከላከል ሰበብ ከሚፈልግ ሰው በላይ ጨካኝ ሰው የለም !!!   በዚህች ልጅ ቦታ ውድ ወንድ አባቶች ፣ ወንድሞች ፣ አጎቶች ፣ መምህራን ፣ የህክምና ባለሞያዎች ፣ የህግ አስከባሪና አስፈጻሚዎች ለሰከንድ ሁኑና ህመሟን ታመሙላት ? በአካሏ እና በስነ ልቦናዋ ላይ የሚደርስባትን ጉዳት ተገንዘቡላት  '"", ""'🙏'"", ""'🙏'"", ""'🙏'"", ""'    እናም ከጓኗ  በመሆን ታገሉላት ?'"", ""'🙏'"", ""'🙏'"", ""' '"", ""'                                    ታደጓት ? '"", ""'🙏'"", ""'🙏'"", ""'       ለጨዋ በስነምግባር ታንጻቹህ ላደጋቹህ ውድ ወንዶች '"", ""' ከሴት ጥቃት ጎን የምትቆሙ ወንዶች'"", ""' መንገድ ላይ ከሚደርስብን ጥቃት የተከላከላችሁን ወንዶች'"", ""' በጨዋ ደንብ መሽቶብን ለሸኛችሁን ወንዶች '"", ""' በእውቀታችን እንጂ በሴትነታችን እንዳንገመገም ለምታግዙን ወንዶች ሀሌም ምስጋናችን ይድረሳቹህ ።'"", ""'   ይህቺን ህጻን ምስል በአእምሮአቹህ አስቀምጣቹህ ወንጀለኛን ተጸየፉ ፣ የሚገባውን ቅጣትም እንዲያገኝ ታገሉ እባካቹህ '"", ""'🙏'"", ""'🙏'""]",/profile.php?id=100040561563913&fref=nf&refid=52&_ft_=qid.6836480798479443774%3Amf_story_key.-7667020283644779361%3Atop_level_post_id.290803378948379%3Acontent_owner_id_new.100040561563913%3Asrc.22%3Aphoto_id.290803318948385%3Astory_location.5%3Astory_attachment_style.photo%3Aview_time.1591741942%3Afilter.h_nor&__tn__=-R,[],[]
139,/groups/1286188854831137?view=permalink&id=2936953256421347&bacr=1591741942%3A1591741942%3A1%3A-7667020283644779361%3A0%3A6836480798479443774&refid=7&_ft_=qid.6836480798479443774%3Amf_story_key.-6091268869915096138%3Agroup_id.1286188854831137%3Atop_level_post_id.2936953256421347%3Acontent_owner_id_new.100017009135412%3Acommerce_rank_obj.%7B%22viewer_id%22%3A100000829215912%2C%22target_id%22%3A3503140139744237%2C%22target_type%22%3A0%2C%22primary_position%22%3A-1%2C%22secondary_position%22%3A-1%2C%22search_query%22%3A%22%22%2C%22search_sid%22%3A%22%22%2C%22session_id%22%3A0%2C%22typeahead_sid%22%3A%22%22%2C%22ranking_signature%22%3A0%2C%22commerce_channel%22%3A107%2C%22commerce_type%22%3A2%2C%22ectr%22%3A0%2C%22value%22%3A0%2C%22original_value%22%3A0%2C%22model_scores%22%3A%7B%7D%2C%22upsell_candidate_ids%22%3A%5B%5D%2C%22upsell_type%22%3Anull%2C%22metadata%22%3A%7B%7D%2C%22ad_imp_delivery_data_binary%22%3Anull%2C%22ad_imp_delivery_data_array%22%3Anull%2C%22qp_renderer_type%22%3Anull%2C%22top_unit_ranking_score%22%3Anull%2C%22is_budget_upsell%22%3Afalse%2C%22is_pacer_applied%22%3Afalse%2C%22is_billboard_promotion_upsell%22%3Afalse%2C%22category_id%22%3Anull%2C%22candidate_score_map%22%3Anull%2C%22candidate_signature_map%22%3Anull%2C%22candidate_seller_id_map%22%3Anull%2C%22candidate_creation_time_map%22%3Anull%2C%22candidate_vertical_metadata_map%22%3Anull%2C%22candidate_buyer_product_rt_imp_v2_map%22%3Anull%2C%22vertical%22%3Anull%2C%22vertical_metadata%22%3Anull%2C%22collection_id%22%3Anull%2C%22theme_id%22%3Anull%2C%22buyer_product_rt_imp_v2%22%3A0%2C%22candidate_model_score_map%22%3Anull%2C%22client_time%22%3A0%2C%22last_rank_index%22%3A0%2C%22last_rank_time%22%3A0%2C%22creation_time%22%3A0%2C%22seller_id%22%3A0%7D%3Asrc.22%3Aphoto_id.671932973383668%3Astory_location.5%3Astory_attachment_style.group_sell_product_item%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],,[],[]
140,/story.php?story_fbid=3927022384037328&id=100001888140140&bacr=1591741942%3A1591741942%3A2%3A-6091268869915096138%3A0%3A6836480798479443774&refid=7&_ft_=qid.6836480798479443774%3Amf_story_key.2705800673231464538%3Atop_level_post_id.3927022384037328%3Acontent_owner_id_new.100001888140140%3Atext_formatting.106018623298955%3Asrc.22%3Astory_location.5%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],/jemal.gemta?fref=nf&refid=52&_ft_=qid.6836480798479443774%3Amf_story_key.2705800673231464538%3Atop_level_post_id.3927022384037328%3Acontent_owner_id_new.100001888140140%3Atext_formatting.106018623298955%3Asrc.22%3Astory_location.5%3Aview_time.1591741942%3Afilter.h_nor&__tn__=-R,[],[]
141,/groups/1576676692623857?view=permalink&id=2481200422171475&bacr=1591741942%3A1591741942%3A3%3A2705800673231464538%3A0%3A6836480798479443774&refid=7&_ft_=qid.6836480798479443774%3Amf_story_key.-6502485317211350717%3Agroup_id.1576676692623857%3Atop_level_post_id.2481200422171475%3Acontent_owner_id_new.100051899797742%3Acommerce_rank_obj.%7B%22viewer_id%22%3A100000829215912%2C%22target_id%22%3A3425747040791546%2C%22target_type%22%3A0%2C%22primary_position%22%3A-1%2C%22secondary_position%22%3A-1%2C%22search_query%22%3A%22%22%2C%22search_sid%22%3A%22%22%2C%22session_id%22%3A0%2C%22typeahead_sid%22%3A%22%22%2C%22ranking_signature%22%3A0%2C%22commerce_channel%22%3A107%2C%22commerce_type%22%3A2%2C%22ectr%22%3A0%2C%22value%22%3A0%2C%22original_value%22%3A0%2C%22model_scores%22%3A%7B%7D%2C%22upsell_candidate_ids%22%3A%5B%5D%2C%22upsell_type%22%3Anull%2C%22metadata%22%3A%7B%7D%2C%22ad_imp_delivery_data_binary%22%3Anull%2C%22ad_imp_delivery_data_array%22%3Anull%2C%22qp_renderer_type%22%3Anull%2C%22top_unit_ranking_score%22%3Anull%2C%22is_budget_upsell%22%3Afalse%2C%22is_pacer_applied%22%3Afalse%2C%22is_billboard_promotion_upsell%22%3Afalse%2C%22category_id%22%3Anull%2C%22candidate_score_map%22%3Anull%2C%22candidate_signature_map%22%3Anull%2C%22candidate_seller_id_map%22%3Anull%2C%22candidate_creation_time_map%22%3Anull%2C%22candidate_vertical_metadata_map%22%3Anull%2C%22candidate_buyer_product_rt_imp_v2_map%22%3Anull%2C%22vertical%22%3Anull%2C%22vertical_metadata%22%3Anull%2C%22collection_id%22%3Anull%2C%22theme_id%22%3Anull%2C%22buyer_product_rt_imp_v2%22%3A0%2C%22candidate_model_score_map%22%3Anull%2C%22client_time%22%3A0%2C%22last_rank_index%22%3A0%2C%22last_rank_time%22%3A0%2C%22creation_time%22%3A0%2C%22seller_id%22%3A0%7D%3Asrc.22%3Aphoto_id.116681693405157%3Astory_location.5%3Astory_attachment_style.group_sell_product_item%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,[],,[],[]
142,/story.php?story_fbid=2904447516270801&id=100001167447471&bacr=1591741942%3A1591741942%3A4%3A-6502485317211350717%3A0%3A6836480798479443774&refid=7&_ft_=qid.6836480798479443774%3Amf_story_key.-6849261527865174183%3Atop_level_post_id.2904447516270801%3Acontent_owner_id_new.100001167447471%3Asrc.22%3Aphoto_id.2904446289604257%3Astory_location.5%3Astory_attachment_style.photo%3Aview_time.1591741942%3Afilter.h_nor&__tn__=%2AW-R#footer_action_list,"[""'2021 '"", ""'#'"", ""'Olympic_Logo'"", ""' will be like this!'""]",/zgetah?fref=nf&refid=52&_ft_=qid.6836480798479443774%3Amf_story_key.-6849261527865174183%3Atop_level_post_id.2904447516270801%3Acontent_owner_id_new.100001167447471%3Asrc.22%3Aphoto_id.2904446289604257%3Astory_location.5%3Astory_attachment_style.photo%3Aview_time.1591741942%3Afilter.h_nor&__tn__=-R,[],[]
